,NW,SE,dipole,dipole_std
1926-01-01,-0.3297879548604471,1.5221236378216485,-1.8519115926820957,-1.1132039353556715
1926-02-01,-2.107095231937382,1.458596638598541,-3.5656918705359226,-2.143375654772794
1926-03-01,-2.2875612582934117,1.1863555341664846,-3.4739167924598964,-2.088208670298204
1926-04-01,-1.6672299770855776,1.6332612501892558,-3.3004912272748337,-1.9839607016488527
1926-05-01,-1.492333728702401,2.6238749525070344,-4.116208681209436,-2.4742972184926066
1926-06-01,-0.8909720568229165,1.7882769079471412,-2.679248964770058,-1.6105253097206733
1926-07-01,-1.1262714250140338,1.3046567427261533,-2.430928167740187,-1.4612570133416016
1926-08-01,-0.9520767494139414,1.0001264823066753,-1.9522032317206168,-1.1734903160350314
1926-09-01,-0.8314594750863612,0.8792418152795628,-1.710701290365924,-1.028320906990661
1926-10-01,-0.009829005489079803,1.1311086415772043,-1.140937647066284,-0.6858298655985874
1926-11-01,-0.7073249407792979,0.6038793714373135,-1.3112043122166113,-0.7881789855318562
1926-12-01,-1.2547438088950809,0.47121022193725515,-1.725954030832336,-1.0374894929962042
1927-01-01,-1.1713620924268782,-0.7289081075810874,-0.4424539848457908,-0.26596383925152306
1927-02-01,0.05177576651131766,-0.9242159377775923,0.9759917042889099,0.5866790889922417
1927-03-01,-0.42833074269168114,-0.7121197023983294,0.2837889597066483,0.1705885896520568
1927-04-01,-0.9145739257324365,-0.06204168481916871,-0.8525322409132677,-0.5124662804382338
1927-05-01,-0.9206771913424268,0.15377896860306545,-1.0744561599454923,-0.6458671301291372
1927-06-01,-0.678088565455628,-0.11435468135709329,-0.5637338840985348,-0.33886648841749223
1927-07-01,-0.39403615288282434,0.2902621829698864,-0.6842983358527107,-0.411339074413009
1927-08-01,-0.015508404209289601,0.007247160260350733,-0.022755564469640333,-0.013678614043425226
1927-09-01,0.17053679618365253,-0.19798701824324094,0.36852381442689347,0.22152362030314496
1927-10-01,-0.14168710445278188,0.03700990575910468,-0.17869701021188655,-0.10741669083461099
1927-11-01,-0.854185422024143,0.5923882785695033,-1.4465737005936463,-0.8695509778361747
1927-12-01,-1.7524846423229086,0.4355144866457597,-2.187999128968668,-1.3152297607226116
1928-01-01,-1.6955371860745072,-0.04897769767938146,-1.6465594883951258,-0.9897645813772524
1928-02-01,-0.7038557051272281,0.2398073205978203,-0.9436630257250483,-0.5672459733163375
1928-03-01,0.613316918908035,-0.12754091416568678,0.7408578330737218,0.4453375952586939
1928-04-01,0.4419358424901058,-0.43733588805509793,0.8792717305452038,0.528539674657103
1928-05-01,-0.0508209009578901,-0.027389112568155006,-0.023431788389735097,-0.014085099499861566
1928-06-01,-0.23161892157734437,-0.10824239791676872,-0.12337652366057565,-0.07416295260107032
1928-07-01,0.0012562620865068385,0.24405332016103254,-0.2427970580745257,-0.14594791760544856
1928-08-01,0.047413904773626704,-0.14189255568356904,0.18930646045719574,0.11379414525074405
1928-09-01,-0.19133695094855982,-0.44883513063416175,0.25749817968560196,0.15478491959639712
1928-10-01,-0.259106584978891,-0.9316647738635343,0.6725581888846432,0.40428194606079715
1928-11-01,-0.1337891906074894,-1.0085410001203101,0.8747518095128207,0.5258227016111822
1928-12-01,-0.19568210857236762,-0.568611436930762,0.3729293283583944,0.22417182201276778
1929-01-01,-0.24046270587125973,-0.9650867397152294,0.7246240338439697,0.4355792843005767
1929-02-01,-1.16232099078772,-0.7239775322725591,-0.438343458515161,-0.26349295775495385
1929-03-01,-0.6826508765599141,0.05607208038166355,-0.7387229569415776,-0.44405429830154386
1929-04-01,-0.21616448421424306,-0.05372897934032723,-0.16243550487391584,-0.09764172543746756
1929-05-01,0.6203086345751762,-0.37456681197859115,0.9948754465537673,0.5980303091512108
1929-06-01,0.5482857155473935,-0.8930595916544445,1.4413453072018378,0.8664081344508059
1929-07-01,-0.3866759027031404,-0.9253487476418657,0.5386728449387252,0.32380202879261444
1929-08-01,-0.43952145498615397,-1.3535916248935134,0.9140701699073595,0.5494573900573745
1929-09-01,-0.4067573796118242,-0.07402991007345851,-0.3327274695383657,-0.200006053180221
1929-10-01,-0.2063946656069408,-0.5113841645068165,0.30498949889987564,0.1833324613113851
1929-11-01,-0.39941592156025846,-0.5442519499932553,0.14483602843299687,0.08706249124958937
1929-12-01,-1.3488923707679763,-1.1287410914021068,-0.22015127936586953,-0.1323352969613068
1930-01-01,-2.4331595349329738,-1.3812109963325265,-1.0519485386004472,-0.632337557359137
1930-02-01,-0.9779388937332513,-1.1689517667281886,0.1910128729949373,0.11481988814250003
1930-03-01,-1.4172038444923862,-0.9050233677749733,-0.512180476717413,-0.3078771819060822
1930-04-01,-0.5730269971815641,-1.101129869674347,0.5281028724927829,0.3174483049054051
1930-05-01,-0.616150755184689,-0.8271202779002229,0.21096952271553393,0.12681604448887723
1930-06-01,-1.1915521460758016,-0.18599064327769738,-1.0055615027981042,-0.6044538122555893
1930-07-01,-1.0581186403715122,0.5802289093788843,-1.6383475497503963,-0.9848282969172731
1930-08-01,-1.1599490066163383,0.323374459793938,-1.4833234664102761,-0.8916416565122677
1930-09-01,-2.07139540854812,0.2751037200378814,-2.3464991285860015,-1.4105058117096612
1930-10-01,-2.1622480399504815,0.37709735637876424,-2.539345396329246,-1.5264277731136175
1930-11-01,-2.481458436218468,0.4476494067026173,-2.929107842921085,-1.7607181631702513
1930-12-01,-3.0990032624291985,0.5071504485663637,-3.6061537109955624,-2.167697701359354
1931-01-01,-2.513433242211827,-0.057045911820609904,-2.4563873303912174,-1.4765607892702037
1931-02-01,-3.1046440328860543,-0.16629279117734458,-2.93835124170871,-1.7662744693930248
1931-03-01,-2.4375537608913143,0.5497000910222765,-2.9872538519135907,-1.7956703532701785
1931-04-01,-1.922771599281503,-0.5077493932876369,-1.4150222059938662,-0.8505850357827747
1931-05-01,-1.5425713512054362,0.05158158948083852,-1.5941529406862747,-0.9582624430578923
1931-06-01,-1.401648138438869,-0.18990250467950512,-1.211745633759364,-0.7283933063982583
1931-07-01,-1.5535417779980778,0.9293625394902242,-2.482904317488302,-1.4925004348272026
1931-08-01,-1.4267032652562082,0.27007534819430756,-1.6967786134505158,-1.019951836461505
1931-09-01,-1.851057706360556,0.3171562301073145,-2.1682139364678705,-1.3033366691513453
1931-10-01,-1.2951792485701656,0.32453171879197285,-1.6197109673621384,-0.973625647212952
1931-11-01,-0.2518037551906793,1.016580749328029,-1.2683845045187083,-0.7624395395297698
1931-12-01,-0.48323298899653616,0.5998126655216843,-1.0830456545182205,-0.6510303675098316
1932-01-01,-0.7797967828676853,0.1967360966216666,-0.9765328794893519,-0.5870043952137857
1932-02-01,-0.3887117165826267,0.24469714735008,-0.6334088639327067,-0.3807488666334494
1932-03-01,-0.045472452493986404,-0.04905919479191913,0.003586742297932724,0.0021560292926201185
1932-04-01,-0.5462795348264569,-0.43146809595238617,-0.11481143887407069,-0.06901438820487074
1932-05-01,-1.4858817647151035,-0.3623422450979419,-1.1235395196171616,-0.6753716644508033
1932-06-01,-1.5740032734975993,-0.13024661830193723,-1.443756655195662,-0.8678576216114481
1932-07-01,-1.787973576274398,0.1403889930131277,-1.9283625692875257,-1.159159437959169
1932-08-01,-1.6009376131267719,-0.21132809556565615,-1.3896095175611156,-0.8353091960055992
1932-09-01,-1.8292588377432788,-0.3429703814477399,-1.486288456295539,-0.8934239437562198
1932-10-01,-1.2903559356864578,-0.48791299609597005,-0.8024429395904877,-0.48235706379308124
1932-11-01,-1.0969170768860652,-0.25673013696038705,-0.8401869399256782,-0.5050453875096295
1932-12-01,-0.9918419365194715,-0.5138453773054539,-0.4779965592140176,-0.2873288621909166
1933-01-01,-0.7316262944576675,-1.2589653275260348,0.5273390330683674,0.31698915282892415
1933-02-01,-0.017097383042407013,-1.855972425420671,1.838875042378264,1.1053675250437356
1933-03-01,-0.283568715753384,-1.0529406270308281,0.7693719112774442,0.4624777137151326
1933-04-01,-0.7115876218408087,-0.4378248707303238,-0.2737627511104849,-0.16456172805129254
1933-05-01,-1.5222445326240959,-0.2699245194802342,-1.2523200131438617,-0.7527830013404566
1933-06-01,-1.737901950903075,-0.9654290275878877,-0.7724729233151874,-0.46434176533489774
1933-07-01,-1.2706262891764335,-1.4334017472016445,0.16277545802521098,0.09784607492550672
1933-08-01,-0.9843992097774905,-0.7741471547507434,-0.21025205502674715,-0.1263847669604012
1933-09-01,-0.7560090806912166,-0.8199729811306701,0.06396390043945344,0.03844938709345894
1933-10-01,-0.7903287266708985,-0.7993949602149105,0.009066233544012037,0.005449810293282363
1933-11-01,-0.7977777174555857,0.08971408843721004,-0.8874918058927957,-0.5334808501765061
1933-12-01,-0.9899627237076374,0.661668973937769,-1.6516316976454064,-0.9928135407987884
1934-01-01,-2.0321042006740186,0.9101618197763514,-2.94226602045037,-1.7686276849128602
1934-02-01,-1.4205561513472746,-0.6137119390091037,-0.8068442123381709,-0.4850027160815897
1934-03-01,-1.142901414391649,-0.8571030656028281,-0.2857983487888208,-0.1717964549965874
1934-04-01,-1.2966492105918668,-0.6600674966205254,-0.6365817139713413,-0.38265610084660434
1934-05-01,-1.0862358400650227,-1.4671985997710124,0.3809627597059897,0.22900080382047974
1934-06-01,-1.4788837850052563,-2.07370826098754,0.5948244759822836,0.3575553769013107
1934-07-01,-0.8298256039471835,-2.3385086790449083,1.508683075097725,0.906885589484825
1934-08-01,-0.8556418119533148,-1.8014997554004983,0.9458579434471835,0.5685653619176714
1934-09-01,-0.6469834173913007,-0.5569003018591001,-0.09008311553220061,-0.054149927629271996
1934-10-01,0.5223327426088449,-1.2685738370942254,1.7909065797030703,1.0765331672730978
1934-11-01,1.10783803438492,-0.13668489019241237,1.2445229245773324,0.748096087715165
1934-12-01,2.004876094085521,-0.8307061508518799,2.835582244937401,1.704498922390434
1935-01-01,2.414833677036983,-1.6014976915218242,4.016331368558808,2.41425989385207
1935-02-01,1.5132395702748016,-1.8056072098723968,3.318846780147198,1.9949944214948157
1935-03-01,0.8591179546959529,-1.8761429607737419,2.735260915469695,1.644194694475417
1935-04-01,1.001753339135524,-1.4355940195289079,2.437347358664432,1.4651156579048228
1935-05-01,-0.6176541254341565,0.026887964381927185,-0.6445420898160837,-0.38744116820742985
1935-06-01,-0.5565661369570142,-0.16227498352923803,-0.39429115342777615,-0.237012644343371
1935-07-01,-0.43055552185946977,0.6071229565163125,-1.0376784783757822,-0.6237596709942416
1935-08-01,-0.5119651088823637,0.1615211942941431,-0.6734863031765068,-0.4048398455233012
1935-09-01,-1.4955106423615183,-0.22512555671828205,-1.2703850856432362,-0.7636421103164224
1935-10-01,-1.0640673929280857,-0.03364809081104739,-1.0304193021170382,-0.6193961022306966
1935-11-01,-1.2231375374142646,0.17528605660175414,-1.3984235940160188,-0.840607431966158
1935-12-01,0.024655593615196397,-0.9641984211885687,0.9888540148037651,0.594410761896868
1936-01-01,0.2113000540936903,-0.9056753446752742,1.1169753987689646,0.6714259009547283
1936-02-01,-0.1657117962449643,-1.5444904613017303,1.378778665056766,0.8287986543151954
1936-03-01,-0.9814770338550881,-1.8255332538878544,0.8440562200327663,0.5073712533118764
1936-04-01,-1.058584267546,-1.3976978621988954,0.33911359465289537,0.2038448215303193
1936-05-01,-1.4831569061379437,-0.8364109487295163,-0.6467459574084274,-0.38876593667180703
1936-06-01,-0.8634729093430751,-0.5793772054969872,-0.28409570384608784,-0.17077297684662954
1936-07-01,-1.1891310935698887,-0.48233044388714025,-0.7068006496827484,-0.4248654567787715
1936-08-01,-0.9098884217882628,-0.4836914456665194,-0.4261969761217434,-0.25619157681727217
1936-09-01,-1.0928266569989724,0.010564092740633678,-1.103390749739606,-0.6632600226160081
1936-10-01,-0.25916922540595216,0.28590208744912154,-0.5450713128550737,-0.3276482165333641
1936-11-01,0.4589458504585587,0.30682239623753904,0.15212345422101964,0.09144304110839246
1936-12-01,0.45230178916160696,0.013522437925750763,0.4387793512358562,0.2637549775479009
1937-01-01,0.12131708062036112,-0.10423273997991561,0.22554982060027673,0.13558041804109783
1937-02-01,-1.2489527014132784,-0.0819432797008654,-1.167009421712413,-0.701501889172749
1937-03-01,-1.0474687237640004,0.9149701494160732,-1.9624388731800737,-1.1796430699778124
1937-04-01,-0.7490465972233711,1.0655523642519096,-1.8145989614752807,-1.0907749122521742
1937-05-01,-0.9912416324268023,-0.13569877513070652,-0.8555428572960958,-0.5142759942595921
1937-06-01,-1.475281960449241,0.13796037905950526,-1.6132423395087463,-0.9697372855810026
1937-07-01,-1.048503334817627,0.6535763106627793,-1.7020796454804064,-1.0231383437118722
1937-08-01,-0.995298644086129,0.6194534696432605,-1.6147521137293896,-0.9706448270697864
1937-09-01,-0.4866552443283099,0.37192228973262276,-0.8585775340609327,-0.5161001710348216
1937-10-01,-0.3583603416572691,0.1966627492203827,-0.5550230908776518,-0.33363033711746576
1937-11-01,-0.33937507222215474,0.6606013617635257,-0.9999764339856805,-0.601096567446609
1937-12-01,0.5480790021380918,0.9689945853172888,-0.420915583179197,-0.2530168748330983
1938-01-01,1.4674598581642841,0.03757223583561459,1.4298876223286696,0.8595207970955688
1938-02-01,1.824155329992776,-0.639139038120854,2.46329436811363,1.4807126837799758
1938-03-01,2.2537757429987297,-0.9218932700702692,3.175669013068999,1.9089287289440968
1938-04-01,2.329511151337003,-0.7449059907722306,3.0744171421092337,1.8480651425504866
1938-05-01,1.5015028422577792,-0.40219433312885816,1.9036971753866374,1.1443328049459807
1938-06-01,1.4264105423040008,-0.15176185601187975,1.5781723983158806,0.9486563675161996
1938-07-01,0.6291639029473858,0.6792479011121425,-0.05008399816475673,-0.030106028859944737
1938-08-01,0.41771278934556255,1.020419263328553,-0.6027064739829904,-0.3622933304988389
1938-09-01,0.33431019273500606,0.38585829597656274,-0.051548103241556675,-0.030986118136186826
1938-10-01,0.615823579997598,-0.12484335974069016,0.7406669397382881,0.4452228472258625
1938-11-01,-0.15327036342350422,-0.2029420426855308,0.049671679262026563,0.029858179541999732
1938-12-01,-1.202251131017845,0.0558194393327969,-1.2580705703506418,-0.7562397229995096
1939-01-01,-2.32588780359077,0.31018007727409075,-2.6360678808648608,-1.5845686967127215
1939-02-01,-2.013009310491548,1.1735197389418028,-3.186529049433351,-1.9154568133659853
1939-03-01,-1.0382292607724821,0.9883175506999683,-2.0265468114724503,-1.2181790397706551
1939-04-01,-0.7505812876863689,0.12059334437772971,-0.8711746320640986,-0.5236724218520843
1939-05-01,-0.3380898994602835,-0.5586687892011674,0.22057888974088385,0.1325923381473688
1939-06-01,0.022795172931480465,-0.8644541051537258,0.8872492780852063,0.5333350641082572
1939-07-01,-0.7116544382963407,-0.5808604529451725,-0.13079398535116815,-0.07862166843661342
1939-08-01,-0.8718030421350892,-0.5306337824882121,-0.34116925964687705,-0.20508050382212842
1939-09-01,-0.7829131441139768,-0.4630156282157146,-0.3198975158982622,-0.19229383034030179
1939-10-01,-0.9620574574590172,0.38394311383192775,-1.3460005712909449,-0.8090953903377163
1939-11-01,-0.39271339586471626,0.24765549253519717,-0.6403688883999135,-0.38493261204423607
1939-12-01,-0.8391872157714707,0.3313611768226289,-1.1705483925940996,-0.7036292025543219
1940-01-01,-1.09296759795986,0.03903918386129249,-1.1320067818211526,-0.6804614266427014
1940-02-01,-2.0556048008931236,1.7114006816903657,-3.7670054825834893,-2.2643874277200386
1940-03-01,-2.513912441478845,1.0770679062534811,-3.590980347732326,-2.1585768298426133
1940-04-01,-2.708000672706438,1.0912239547012725,-3.7992246274077104,-2.283754701489394
1940-05-01,-2.336037640788911,1.1505701520511975,-3.4866077928401085,-2.095837366842185
1940-06-01,-2.6503850519027186,1.868225575346587,-4.518610627249306,-2.716185347330116
1940-07-01,-2.2988062589580043,1.7916834872512157,-4.0904897462092205,-2.4588372906167133
1940-08-01,-1.43835438468958,0.9392481392410422,-2.3776025239306224,-1.4292023964912324
1940-09-01,-1.0224188169822501,0.9760603849743039,-1.998479201956554,-1.20130729843452
1940-10-01,-1.1884712810715117,1.0536048875538886,-2.2420761686254003,-1.3477360496816184
1940-11-01,-1.3742575676992679,0.9669490077925934,-2.3412065754918614,-1.40732440123858
1940-12-01,-0.9836360405744622,0.4836792801555173,-1.4673153207299796,-0.8820189883247198
1941-01-01,0.009911081092121465,0.0033434485697969875,0.006567632522324477,0.003947874401084638
1941-02-01,-1.2573778388530015,0.48332069286035156,-1.740698531713353,-1.046352570731914
1941-03-01,0.011185813782815723,0.2426189709803697,-0.23143315719755397,-0.13911695481693045
1941-04-01,-0.1706248937407935,0.4147164235261484,-0.5853413172669419,-0.351854948412588
1941-05-01,-0.2860043843589447,0.6716116216673638,-0.9576160060263085,-0.5756332595359823
1941-06-01,0.10789219309404063,0.5433270168218313,-0.43543482372779063,-0.2617445461652172
1941-07-01,0.3070668269989979,0.1958885266512749,0.111178300347723,0.06683046964136899
1941-08-01,-0.09377761782218556,0.3431782581405895,-0.4369558759627751,-0.26265886698947094
1941-09-01,-0.7375927951352415,0.9139595852206062,-1.6515523803558476,-0.9927658623247039
1941-10-01,-0.7043860607430127,2.0396384521470496,-2.7440245128900624,-1.6494625869465134
1941-11-01,-0.17591487780610676,1.551527796025236,-1.7274426738313429,-1.0383843322808561
1941-12-01,-0.09173031986440389,0.7831811687314215,-0.8749114885958253,-0.5259186864218487
1942-01-01,-1.2177473286656535,0.34416437320229554,-1.561911701867949,-0.9388818883515406
1942-02-01,-1.2129970962801835,0.09409048338048241,-1.3070875796606658,-0.7857043734066369
1942-03-01,-1.1639485978841924,-0.019720234278361146,-1.1442283636058312,-0.6878079506305292
1942-04-01,0.5151625017245798,0.20347590782853098,0.3116865938960488,0.18735815699505076
1942-05-01,1.1928421379140062,0.35401737410809864,0.8388247638059075,0.5042265688234847
1942-06-01,0.8175455912697087,0.3205954082564037,0.496950183013305,0.2987220888902861
1942-07-01,0.7958500793570823,0.5039476120436336,0.2919024673134487,0.17546570615865392
1942-08-01,0.8073988860929215,0.26054018602740125,0.5468587000655203,0.3287226341700029
1942-09-01,0.9465890470441302,0.2577448350673596,0.6888442119767706,0.41407164934311885
1942-10-01,0.7606169271494257,0.1587665918903703,0.6018503352590554,0.36177869632274706
1942-11-01,0.33792454537643396,0.0975378112408255,0.24038673413560846,0.14449904601520241
1942-12-01,-0.08819113573544946,-0.06471479011040382,-0.023476345625045636,-0.014111883332249818
1943-01-01,0.025101384654448198,-0.2768436243346817,0.3019450089891299,0.18150238574882308
1943-02-01,0.015225077321141759,-0.16066949041224604,0.1758945677333878,0.10573211258152361
1943-03-01,0.6431337621891383,-0.34831659203021065,0.9914503542193489,0.5959714493866856
1943-04-01,0.23569223639129855,-0.05641838405407008,0.2921106204453686,0.17559082924040656
1943-05-01,0.28302125506446163,-0.12054031219870157,0.40356156726316317,0.24258518960131303
1943-06-01,0.884696129079252,-0.20261605423538023,1.0873121833146322,0.6535950237629926
1943-07-01,0.36081231341745706,-0.2463963030906115,0.6072086165080686,0.36499961669319797
1943-08-01,-0.1327712836677458,-0.07025659376296496,-0.06251468990478083,-0.03757825108635613
1943-09-01,-0.05506270187704737,-0.05300365503874191,-0.0020590468383054616,-0.0012377151547302535
1943-10-01,0.4685872561903857,-0.1380458919717912,0.606633148162177,0.364653696493848
1943-11-01,1.4106731790120068,-0.21223271351482415,1.622905892526831,0.9755461510213177
1943-12-01,1.9235688197601597,-0.13708422604384682,2.0606530458040067,1.238680663297437
1944-01-01,1.2248534841564847,-0.08662936367178078,1.3114828478282654,0.7883464162776085
1944-02-01,0.09418333563171019,-0.043313648358014115,0.13749698398972432,0.08265091286308071
1944-03-01,0.8765319934189502,-0.33535855113672236,1.2118905445556725,0.7284804138332803
1944-04-01,1.440988013688246,-0.360810099382234,1.80179811307048,1.0830801848815887
1944-05-01,0.46245475838110045,0.5545002709507448,-0.09204551256964438,-0.05532954555133969
1944-06-01,0.2330790865757313,0.0753705966305816,0.1577084899451497,0.09480026602764424
1944-07-01,-0.33853673450665345,0.17241735824042853,-0.5109540927470819,-0.3071399893384541
1944-08-01,0.0532394644903128,0.23975842233029768,-0.18651895783998487,-0.11211854750862973
1944-09-01,0.37358574050234156,0.09613606090517778,0.27744967959716377,0.1667779803372894
1944-10-01,-0.4186517527036175,0.5751353398452806,-0.9937870925488981,-0.5973760878773292
1944-11-01,-0.21046107333032615,0.598745053347441,-0.8092061266777671,-0.48642248814209255
1944-12-01,0.622245267778483,0.4220674630770457,0.2001778047014373,0.12032902696060406
1945-01-01,1.4345423137436546,0.6954984253521522,0.7390438883915024,0.44424721364072495
1945-02-01,1.34407909699619,0.49407831171532274,0.8500007852808673,0.5109445952869005
1945-03-01,0.13890964456048255,0.022332275791071866,0.11657736876941069,0.0700759076190927
1945-04-01,-0.7331359287498412,0.23036995496595916,-0.9635058837158004,-0.5791737282325522
1945-05-01,-1.1435831510394974,0.5312735938775114,-1.6748567449170086,-1.0067743659935402
1945-06-01,-0.3835845976276729,0.4998075587267203,-0.8833921563543932,-0.5310165068364878
1945-07-01,0.44211958774281823,0.0435704233183864,0.39854916442443183,0.23957218045567533
1945-08-01,0.5129888789055582,0.17081186512343646,0.34217701378212173,0.20568627564928166
1945-09-01,0.5051932777577991,0.09002377746485321,0.41516950029294586,0.2495628427361392
1945-10-01,0.2560796073854644,0.1849271650149595,0.07115244237050491,0.042770496804493324
1945-11-01,0.6547285052381553,0.07455562550520507,0.5801728797329502,0.34874814513687286
1945-12-01,-0.7565018520507644,0.2550798794873781,-1.0115817315381426,-0.6080726363677306
1946-01-01,-1.6199615108252408,0.2967330537053767,-1.9166945645306175,-1.152145675064404
1946-02-01,-1.0827363282065403,-0.610289060282522,-0.47244726792401837,-0.28399312363467405
1946-03-01,-0.5773209984566053,-1.023846157854883,0.44652515939827764,0.26841106597187886
1946-04-01,-0.29668875320134,-0.867885133591561,0.571196380390221,0.34335227503511956
1946-05-01,0.24659584672840806,-1.085792113094759,1.332387959823167,0.8009127034771348
1946-06-01,0.5851809270864057,-0.22559823997100065,0.8107791670574063,0.48736805959809903
1946-07-01,0.5434717987277446,0.6931839073560825,-0.14971210862833784,-0.08999355539110272
1946-08-01,0.14303451668245862,1.1844729508668643,-1.0414384341844056,-0.6260198207872784
1946-09-01,-0.7866402495241149,0.9467214244607461,-1.7333616739848612,-1.0419423068031304
1946-10-01,-1.1318130147947096,1.0443142167245951,-2.1761272315193048,-1.3080934357419842
1946-11-01,-1.747876394905444,1.449085925565396,-3.19696232047084,-1.9217283645693257
1946-12-01,-1.741741809081923,1.2724083352950009,-3.0141501443769236,-1.8118380033540014
1947-01-01,-1.6849509539011744,1.2874119537131843,-2.9723629076143587,-1.7867192468239688
1947-02-01,-1.9148830815002704,1.7140900864041082,-3.6289731679043786,-2.18141472183374
1947-03-01,-1.8138743488570623,1.5665395641546733,-3.3804139130117354,-2.032003085873933
1947-04-01,-0.6215420079404181,1.692917136566824,-2.314459144507242,-1.3912462333873763
1947-05-01,-0.510319753664891,1.6657134004017533,-2.176033154066644,-1.308036884775435
1947-06-01,-0.636808524022336,1.4924423894354317,-2.129250913457768,-1.2799155778208557
1947-07-01,-0.1829065934732481,0.701252121497311,-0.8841587149705591,-0.5314772934483157
1947-08-01,-0.23421745529326404,0.5749560461976976,-0.8091735014909616,-0.48640287679213007
1947-09-01,-0.28786584904977836,0.6076119391915384,-0.8954777882413167,-0.5382813098815935
1947-10-01,-0.016876053533458134,0.5159684361429386,-0.5328444896763967,-0.3202985418873468
1947-11-01,-0.2080180966749416,0.9258744630736122,-1.1338925597485539,-0.6815949879953519
1947-12-01,0.17893896546678706,0.4430937181117622,-0.2641547526449751,-0.15878625704880997
1948-01-01,-0.3618598535157514,1.5020753481373834,-1.8639352016531348,-1.1204314557603328
1948-02-01,-0.5463150310684581,2.1231240942306298,-2.669439125299088,-1.6046285099234026
1948-03-01,0.24790398764686816,3.0466901220636733,-2.798786134416805,-1.6823803854153587
1948-04-01,0.36376058951780166,0.32180971523321483,0.041950874284586825,0.02521712080087926
1948-05-01,-0.19602141088561525,0.8368877658937404,-1.0329091767793557,-0.6208927926146149
1948-06-01,-0.10652598873624544,0.9777881237601024,-1.0843141124963478,-0.651792851215136
1948-07-01,0.2465561744579356,1.3471982354708127,-1.100642061012877,-0.661607756320061
1948-08-01,0.9871455915448663,0.9258011156723284,0.061344475872537885,0.03687482287139768
1948-09-01,0.15788342991730206,0.5992992337126971,-0.441415803795395,-0.2653397774790934
1948-10-01,-0.06463937916757835,0.23431441521278207,-0.2989537943803604,-0.17970433454209508
1948-11-01,-0.07910409778311311,0.24887794922326206,-0.3279820470063752,-0.19715352876252643
1948-12-01,-0.49322413711278806,0.6892964950880361,-1.1825206322008242,-0.7108258442827344
1949-01-01,-0.4808140245048583,0.6715382742660798,-1.152352298770938,-0.6926913352543457
1949-02-01,-1.2860045140199436,1.3676458610065114,-2.653650375026455,-1.5951377226702228
1949-03-01,-0.8371534899062187,1.6066361435232026,-2.4437896334294216,-1.4689881784124799
1949-04-01,-0.8123134285551233,1.9552563418255553,-2.7675697703806788,-1.6636158939408046
1949-05-01,-0.5690764742482415,0.8588919862789087,-1.42796846052715,-0.858367168337869
1949-06-01,-0.8000494769436697,0.852119576227029,-1.6521690531706987,-0.9931365509726024
1949-07-01,-0.40133376263544734,-0.10923666268972806,-0.2920970999457193,-0.17558270192294873
1949-08-01,0.03137795544597457,-0.4303923340668889,0.4617702895128635,0.2775750773132558
1949-09-01,0.8346192836723404,-1.2004015024564718,2.035020786128812,1.2232728368897197
1949-10-01,1.0473534820217993,-0.4815562213180324,1.5289097033398318,0.9190440328182238
1949-11-01,0.7563312779313263,-0.44058762284535025,1.1969189007766765,0.7194807980636184
1949-12-01,1.2442960287091451,-0.19747358643425375,1.441769615143399,0.8666631905086734
1950-01-01,1.534077952343808,-0.39639988842743046,1.9304778407712384,1.1604309503517256
1950-02-01,0.5398073337446683,-1.2804398166797086,1.820247150424377,1.0941700992527912
1950-03-01,-0.03955293213670874,-2.1521736809388,2.112620748802091,1.2699190073509337
1950-04-01,0.48907276385361453,-0.9316973727085496,1.420770136562164,0.8540401785412437
1950-05-01,0.694349619361445,0.42858723208005844,0.26576238728138657,0.1597526234838704
1950-06-01,1.3390897869807699,0.9961249740810761,0.3429648128996937,0.20615983015448391
1950-07-01,1.1624844989459415,0.34869561265938936,0.8137888862865521,0.4891772341307496
1950-08-01,0.580389978423346,-0.12502265338827315,0.7054126318116192,0.42403110433851965
1950-09-01,0.5226073164807964,-0.693815450922371,1.2164227674031673,0.7312047816323032
1950-10-01,0.9286185525274064,-2.3057060912484997,3.2343246437759063,1.9441872581264386
1950-11-01,0.45362141415836166,-1.0547498629291638,1.5083712770875255,0.9066981643542942
1950-12-01,0.012659951832987919,-0.9676212999151507,0.9802812517481386,0.5892575820106869
1951-01-01,-0.3530901937271916,-0.807634318292468,0.45454412456527643,0.2732313520031654
1951-02-01,-0.9442070237608268,-1.1684627840529627,0.2242557602921359,0.13480254450042647
1951-03-01,-0.05662244851086964,-2.5546064226497704,2.4979839741389007,1.5015649782933123
1951-04-01,0.5141602548916016,-2.512089379038872,3.0262496339304734,1.8191111363912535
1951-05-01,-0.10666484168289743,-2.8114119739671937,2.704747132284296,1.6258525318911976
1951-06-01,0.018848826026628546,-0.6788851799054715,0.6977340059321,0.41941539990587723
1951-07-01,0.050335036688910983,-0.4055601638766636,0.4558952005655746,0.27404349828835506
1951-08-01,-0.36952077774532893,-0.3949410901130065,0.025420312367677556,0.01528042260628952
1951-09-01,-0.40303027420168624,-0.5747481695048481,0.17171789530316184,0.1032214699545258
1951-10-01,-0.2965655603614533,-0.05174044979440819,-0.24482511056704512,-0.14716700172625735
1951-11-01,-0.015649345170177256,0.3305380559859984,-0.34618740115617563,-0.20809696254423857
1951-12-01,-1.1606892076627775,1.5274128004253424,-2.68810200808812,-1.6158469690809174
